,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EKSH Oy - International Investment & Consulting,04.08.2015,
1,Y-tunnus,2699467-2,,
2,Kotipaikka,Espoo,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.03.2017,
12,Postiosoite,Komentajankatu 6 E 40  02600  Espoo  Suomi,,
13,Puhelin,044 3067776,,
14,Sähköposti,info(a)eksh.fi,,
15,Www,http://eksh.fi,,
