,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OSP Rakennus Oy,03.08.2015,
1,Y-tunnus,2702113-5,,
2,Kotipaikka,Raisio,03.08.2015,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
8,Yrityksen tila,Rekisterissä,03.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,25.03.2023,
12,Postiosoite,Kaanaantie 40  21120  Raisio  Suomi,,
13,Käyntiosoite,Kaanaantie 40  21120  Raisio  Suomi,,
14,Puhelin,+358 50 5650 137,,
