,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JOK Invest Oy,23.08.2021,
1,Y-tunnus,2693662-4,,
2,Kotipaikka,Kerava,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,25.03.2022,25.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2020,
11,Yhteystiedot,,21.05.2021,
12,Postiosoite,Kuusisaarentie 9  04220  Kerava  Suomi,,
13,Käyntiosoite,Kuusisaarentie 9  04220  Kerava  Suomi,,
