,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Diginative Oy,23.10.2015,
1,Y-tunnus,2718479-4,,
2,Kotipaikka,Helsinki,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2023,22.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,24.11.2020,
12,Postiosoite,Sturenkatu 26  00510  Helsinki  Suomi,,
13,Puhelin,+358408407453,,
14,Sähköposti,info(a)artbyiivanainen.com,,
15,Www,http://www.artbyiivanainen.com,,
