,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Photo Booth Finland Oy,10.08.2015,
1,Y-tunnus,2700979-3,,
2,Kotipaikka,Tampere,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2020,
11,Yhteystiedot,,21.11.2022,
12,Postiosoite,Ilveskatu 5 C 28  11910  Riihimäki  Suomi,,
13,Puhelin,0442443370,,
14,Sähköposti,info(a)thephotobooth.fi,,
15,Www,http://www.thephotobooth.fi,,
