,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuosmasen Kala Oy,23.09.2015,
1,Y-tunnus,2708241-3,,
2,Kotipaikka,Parkano,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,05.05.2020,
12,Postiosoite,Montunpohjankatu 6  39700  Parkano  Suomi,,
13,Käyntiosoite,c/o Kuosmasen Kala Oy  Toivolankatu 4  39700  Parkano  Suomi,,
14,Puhelin,0400 611915,,
15,Sähköposti,kuosmasenkala(a)gmail.com,,
16,Www,https://kuosmasenkala.business.site,,
