,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RP Nordic Oy,27.02.2018,
1,Y-tunnus,2724279-8,,
2,Kotipaikka,Helsinki,12.01.2016,
3,Yritysmuoto,Osakeyhtiö,12.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.02.2022,12.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.01.2016,,
8,Yrityksen tila,Rekisterissä,12.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.07.2020,
11,Yhteystiedot,,30.06.2018,
12,Postiosoite,Hiekkakiventie 1  00710  Helsinki  Suomi,,
13,Käyntiosoite,Hiekkakiventie 1  00710  Helsinki  Suomi,,
14,Sähköposti,rpnordic(a)outlook.com,,
