,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Corel Oy,20.10.2015,
1,Y-tunnus,2709097-4,,
2,Kotipaikka,Vihti,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.12.2018,
12,Postiosoite,Turuntie 20 B 36  00370  Helsinki  Suomi,,
13,Käyntiosoite,Turuntie 20 B 36  00370  Helsinki  Suomi,,
