,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,hotstreetdogz oy,09.06.2015,
1,Y-tunnus,2686175-7,,
2,Kotipaikka,Tampere,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.06.2021,09.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.02.2018,
12,Postiosoite,c/o Ravintola Pyy  Papinkatu 20  33200  Tampere  Suomi,,
13,Käyntiosoite,c/o Ravintola PYY  Papinkatu 20  33200  Tampere  Suomi,,
14,Puhelin,040-8173009,,
15,Sähköposti,hotstreetdogz(a)gmail.com,,
