,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AAC Holding Oy,21.01.2016,
1,Y-tunnus,2736591-5,,
2,Kotipaikka,Espoo,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
8,Yrityksen tila,Rekisterissä,21.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.12.2022,
11,Yhteystiedot,,17.12.2020,
12,Postiosoite,Konepajankuja 5 C  00510  Helsinki  Suomi,,
13,Käyntiosoite,Konepajankuja 5 C  00510  Helsinki  Suomi,,
