,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ABB Technology Oy,30.01.2015,
1,Y-tunnus,2669319-1,,
2,Kotipaikka,Helsinki,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Lakkaamisajankohta,30.06.2020,30.06.2020,
7,Viimeisin rekisteröintiajankohta,14.11.2020,14.11.2020,
8,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
9,Yrityksen tila,Lakannut,30.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
