,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lakeija Oy,24.03.2015,
1,Y-tunnus,2678164-2,,
2,Kotipaikka,Helsinki,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Lakkaamisajankohta,27.08.2020,27.08.2020,
7,Viimeisin rekisteröintiajankohta,27.08.2020,27.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
9,Yrityksen tila,Lakannut,27.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
