,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Pitsku,24.03.2015,
1,Y-tunnus,2681091-7,,
2,Kotipaikka,Helsinki,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2022,12.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
8,Yrityksen tila,Rekisterissä,24.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,04.11.2021,
12,Postiosoite,c/o Korpi Capital Oy  Lönnrotinkatu 7 B 20  00120  Helsinki  Suomi,,
13,Käyntiosoite,Kornetintie 10  00380  Helsinki  Suomi,,
14,Sähköposti,office(a)korpi.fi,,
