,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Redline Rakennus Oy,11.12.2015,
1,Y-tunnus,2728147-1,,
2,Kotipaikka,Helsinki,11.12.2015,
3,Yritysmuoto,Osakeyhtiö,11.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.12.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2023,29.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.12.2015,,
8,Yrityksen tila,Rekisterissä,11.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.03.2020,
11,Yhteystiedot,,13.06.2018,
12,Postiosoite,Menninkäisentie 13  05200  Rajamäki  Suomi,,
13,Käyntiosoite,Menninkäisentie 13  05200  Rajamäki  Suomi,,
14,Puhelin,+358440600775,,
15,Sähköposti,info(a)redline.fi,,
