,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Web-Energy Group Oy,21.09.2015,
1,Y-tunnus,2711755-9,,
2,Kotipaikka,Tampere,21.09.2015,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
8,Yrityksen tila,Rekisterissä,21.09.2015,
9,Yrityksen tilanne,Konkurssissa,31.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
12,Yhteystiedot,,28.10.2021,
13,Postiosoite,Polttolinja 1 lh. 2  40520  Jyväskylä  Suomi,,
14,Käyntiosoite,Polttolinja 1 lh. 2  40520  Jyväskylä  Suomi,,
15,Sähköposti,info(a)vironherkut.fi,,
16,Www,http://vironherkut.fi,,
