,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OBK-Kiinteistöt Oy,08.12.2015,
1,Y-tunnus,2725428-9,,
2,Kotipaikka,Oulu,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2021,
11,Yhteystiedot,,17.11.2015,
12,Postiosoite,Ruututie 13  90650  Oulu  Suomi,,
13,Käyntiosoite,Puolatie 9  90620  Oulu  Suomi,,
