,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kopla Games Oy,17.02.2015,
1,Y-tunnus,2675236-6,,
2,Kotipaikka,Tampere,17.02.2015,
3,Yritysmuoto,Osakeyhtiö,17.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.02.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.02.2015,,
8,Yrityksen tila,Rekisterissä,17.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,23.03.2022,
12,Postiosoite,c/o Nordic c-Management  PL 44  00101  Helsinki  Suomi,,
13,Puhelin,+420 722 374 609,,
14,Sähköposti,todd(a)phoenixgames.com,,
15,Www,http://www.koplagames.com,,
