,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Don Ton Entertainment Oy,16.12.2015,
1,Y-tunnus,2702070-6,,
2,Kotipaikka,Helsinki,16.12.2015,
3,Yritysmuoto,Osakeyhtiö,16.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,06.09.2021,
12,Postiosoite,Louhikkotie 20c F 158  00770  Helsinki  Suomi,,
13,Käyntiosoite,Louhikkotie 20c F 158  00770  Helsinki  Suomi,,
14,Puhelin,+358503687970,,
15,Sähköposti,info(a)dontonrecords.com,,
16,Www,http://www.dontonrecords.com,,
