,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistömaa Oy,10.04.2015,
1,Y-tunnus,2684452-7,,
2,Kotipaikka,Tampere,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,31.12.2020,
12,Postiosoite,c/o PJ Maa Partners Oy  Hatanpään valtatie 2a B  33100  Tampere  Suomi,,
13,Käyntiosoite,c/o PJ Maa Partners Oy  Hatanpään valtatie 2a B  33100  Tampere  Suomi,,
14,Puhelin,044 5770522,,
15,Sähköposti,teemu.kumpulainen(a)pjmaa.fi,,
16,Www,http://pjmaa.fi,,
