,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pro Clean Raahe Oy,01.10.2015,
1,Y-tunnus,2710201-5,,
2,Kotipaikka,Raahe,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,30.09.2021,30.09.2021,
7,Viimeisin rekisteröintiajankohta,12.01.2022,12.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,30.09.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
