,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ravintola Serafi Oy,18.11.2015,
1,Y-tunnus,2724406-4,,
2,Kotipaikka,Rautalampi,18.11.2015,
3,Yritysmuoto,Osakeyhtiö,18.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.11.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.11.2015,,
8,Yrityksen tila,Rekisterissä,18.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.04.2022,
11,Yhteystiedot,,18.11.2015,
12,Postiosoite,Alatie 8  77700  Rautalampi  Suomi,,
13,Käyntiosoite,Alatie 8  77700  Rautalampi  Suomi,,
