,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,East-Helsinki Trading Oy,17.07.2015,
1,Y-tunnus,2700861-9,,
2,Kotipaikka,Helsinki,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.12.2022,29.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,10.07.2021,
12,Postiosoite,Lämmittäjänkatu 6  00880  Helsinki  Suomi,,
13,Käyntiosoite,Lämmittäjänkatu 6  00880  Helsinki  Suomi,,
14,Puhelin,+358 40565 8710,,
15,Sähköposti,ville.heinonen(a)easthelsinkitrading.fi,,
16,Www,http://www.9si.fi,,
