,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Maansiirtopalvelu Hautala Oy,12.05.2015,
1,Y-tunnus,2686643-5,,
2,Kotipaikka,Kurikka,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.10.2022,01.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
8,Yrityksen tila,Rekisterissä,12.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.04.2015,
12,Postiosoite,Koskenkorvantie 86  66300  Jurva  Suomi,,
13,Käyntiosoite,Koskenkorvantie 86  66300  Jurva  Suomi,,
14,Puhelin,0400-264007,,
