,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RBM-RAKENNUS Oy,24.11.2015,
1,Y-tunnus,2724902-5,,
2,Kotipaikka,Kaarina,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
8,Yrityksen tila,Rekisterissä,24.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2021,
11,Yhteystiedot,,09.03.2020,
12,Postiosoite,Repolantie 5  21500  Piikkiö  Suomi,,
13,Käyntiosoite,Repolantie 5  21500  Piikkiö  Suomi,,
14,Puhelin,+358505908810,,
15,Sähköposti,mika(a)rbm-rakennus.fi,,
16,Www,http://www.rbm-rakennus.fi,,
