,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy VKK Sijoitus,31.12.2015,
1,Y-tunnus,2704484-7,,
2,Kotipaikka,Mustasaari,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,05.12.2022,05.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.12.2022,
11,Yhteystiedot,,22.12.2015,
12,Postiosoite,Hallitie 8  65610  Mustasaari  Suomi,,
