,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1421 Pertti Kulju Oy,28.07.2015,
1,Y-tunnus,2701796-1,,
2,Kotipaikka,Kemi,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.08.2022,04.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.11.2019,
11,Yhteystiedot,,24.07.2015,
12,Postiosoite,Tulkinkatu 15  94600  Kemi  Suomi,,
13,Käyntiosoite,Kauppakatu 18  94100  Kemi  Suomi,,
