,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kurikka Energy Oy,08.04.2015,
1,Y-tunnus,2677235-9,,
2,Kotipaikka,Helsinki,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2022,07.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
8,Yrityksen tila,Rekisterissä,08.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.11.2021,
11,Yhteystiedot,,20.02.2015,
12,Postiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
13,Käyntiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
14,Puhelin,+358447331110,,
