,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Perhosvoltti Circus Arts Oy,14.11.2018,
1,Y-tunnus,2728037-2,,
2,Kotipaikka,Vantaa,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.10.2022,11.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.08.2020,
11,Yhteystiedot,,10.05.2017,
12,Postiosoite,Loisteputki 4 C  00750  Helsinki  Suomi,,
13,Käyntiosoite,Loisteputki 4 C  00750  Helsinki  Suomi,,
