,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FlatSoleSociety Oy,27.01.2016,
1,Y-tunnus,2734971-2,,
2,Kotipaikka,Kauniainen,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,23.08.2022,23.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.01.2016,
12,Postiosoite,Helenankuja 7 C  02700  Kauniainen  Suomi,,
13,Käyntiosoite,Helenankuja 7 C  02700  Kauniainen  Suomi,,
14,Puhelin,0407245282,,
