,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FanFan Venepalvelut Oy,25.02.2015,
1,Y-tunnus,2670675-7,,
2,Kotipaikka,Helsinki,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.09.2017,
12,Postiosoite,Ulvilantie 17 K 146  00350  Helsinki  Suomi,,
13,Käyntiosoite,Särkiniementie 5 C  00210  Helsinki  Suomi,,
14,Puhelin,0400468208,,
