,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Islanninhevostalli Öskudagur Oy,28.04.2015,
1,Y-tunnus,2684866-7,,
2,Kotipaikka,Muhos,28.04.2015,
3,Yritysmuoto,Osakeyhtiö,28.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.04.2015,,
6,Viimeisin rekisteröintiajankohta,06.07.2022,06.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.04.2015,,
8,Yrityksen tila,Rekisterissä,28.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.04.2015,
12,Postiosoite,Kylmälänkyläntie 3298  91560  Kylmälänkylä  Suomi,,
13,Käyntiosoite,Lehtoseläntie 64  91500  Muhos  Suomi,,
14,Puhelin,"0400-973889, 040-7396760",,
