,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mediatoimisto Hyöty Oy,24.08.2015,
1,Y-tunnus,2703548-1,,
2,Kotipaikka,Espoo,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
8,Yrityksen tila,Rekisterissä,24.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.03.2023,
11,Yhteystiedot,,27.03.2020,
12,Postiosoite,Pihatörmä 1 A  02240  Espoo  Suomi,,
13,Käyntiosoite,Lars Sonckin kaari 16  02600  Espoo  Suomi,,
14,Puhelin,0443622073,,
