,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M&M Sorvisto Trading Oy,09.12.2015,
1,Y-tunnus,2727922-4,,
2,Kotipaikka,Kokkola,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,Laivanvarustajankatu 10  67100  Kokkola  Suomi,,
13,Käyntiosoite,Laivanvarustajankatu 10  67100  Kokkola  Suomi,,
