,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-VEPEKA Oy,02.03.2015,
1,Y-tunnus,2678019-9,,
2,Kotipaikka,Ii,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Lakkaamisajankohta,26.04.2017,26.04.2017,
7,Viimeisin rekisteröintiajankohta,26.04.2017,26.04.2017,
8,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
9,Yrityksen tila,Lakannut,26.04.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
