,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TSP Engineering Oy,08.02.2016,
1,Y-tunnus,2739531-3,,
2,Kotipaikka,Kouvola,08.02.2016,
3,Yritysmuoto,Osakeyhtiö,08.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.02.2016,,
6,Viimeisin rekisteröintiajankohta,01.06.2023,01.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.02.2016,,
8,Yrityksen tila,Rekisterissä,08.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,29.12.2020,
12,Postiosoite,Sepänkatu 7  45130  Kouvola  Suomi,,
13,Käyntiosoite,Sepänkatu 7  45130  Kouvola  Suomi,,
