,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JP Infra Oy,29.01.2015,
1,Y-tunnus,2667999-8,,
2,Kotipaikka,Mikkeli,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
8,Yrityksen tila,Rekisterissä,29.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.10.2022,
12,Postiosoite,Valtasaarentie 5  52300  Ristiina  Suomi,,
13,Käyntiosoite,Valtasaarentie 5  52300  Ristiina  Suomi,,
14,Puhelin,0503008098,,
15,Sähköposti,juha(a)jpinfra.fi,,
16,Www,http://Jpinfra.fi,,
