,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TR Rakennussepät Oy,24.03.2015,
1,Y-tunnus,2674352-3,,
2,Kotipaikka,Espoo,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Viimeisin rekisteröintiajankohta,08.12.2022,08.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
8,Yrityksen tila,Rekisterissä,24.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,01.04.2020,
12,Postiosoite,Riistatie 6  01820  Klaukkala  Suomi,,
13,Puhelin,0400367281,,
14,Sähköposti,trsepat(a)gmail.com,,
