,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Espoonlahden Bussiterminaali,02.12.2016,
1,Y-tunnus,2731898-3,,
2,Kotipaikka,Espoo,02.12.2016,
3,Yritysmuoto,Keskinäinen kiinteistöosakeyhtiö,07.03.2023,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.12.2015,,
8,Yrityksen tila,Rekisterissä,16.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yhteystiedot,,16.03.2023,
11,Postiosoite,c/o Länsimetro Oy  PL 20491  02070  Espoon kaupunki  Suomi,,
12,Käyntiosoite,Piispanportti 10  02200  Espoo  Suomi,,
