,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JSM Helsinki Property Oy,22.05.2015,
1,Y-tunnus,2690727-6,,
2,Kotipaikka,Helsinki,22.05.2015,
3,Yritysmuoto,Osakeyhtiö,22.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.05.2015,,
6,Viimeisin rekisteröintiajankohta,15.06.2022,15.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.05.2015,,
8,Yrityksen tila,Rekisterissä,22.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.08.2021,
11,Yhteystiedot,,29.04.2020,
12,Postiosoite,c/o Veropro Oy  Museokatu 13 A 1  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Veropro Oy  Museokatu 13 A 1  00100  Helsinki  Suomi,,
