,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Exportia Oy,28.07.2015,
1,Y-tunnus,2701683-8,,
2,Kotipaikka,Tampere,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,22.07.2015,
12,Postiosoite,Näsilinnankatu 23 A 20  33210  Tampere  Suomi,,
13,Käyntiosoite,Näsilinnankatu 23 A 20  33210  Tampere  Suomi,,
14,Sähköposti,pia.kemppinen(a)exportia.fi,,
