,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rautari Oy,19.02.2015,
1,Y-tunnus,2675120-8,,
2,Kotipaikka,Jyväskylä,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,23.06.2022,23.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2022,
11,Yhteystiedot,,11.02.2015,
12,Postiosoite,Ahjokatu 15  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,Ahjokatu 15  40320  Jyväskylä  Suomi,,
14,Puhelin,0403533330,,
15,Sähköposti,ari.kallioinen(a)rautia.fi,,
