,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Antavia Oy,21.08.2015,
1,Y-tunnus,2703592-4,,
2,Kotipaikka,Kotka,21.08.2015,
3,Yritysmuoto,Osakeyhtiö,21.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.08.2015,,
8,Yrityksen tila,Rekisterissä,21.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,14.09.2020,
12,Postiosoite,c/o Tilitoimisto EliTa Oy  Karhulantie 40  48600  Kotka  Suomi,,
13,Sähköposti,antavia.oy(a)gmail.com,,
