,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rebane Rakennus Oy,13.10.2015,
1,Y-tunnus,2716180-8,,
2,Kotipaikka,Espoo,13.10.2015,
3,Yritysmuoto,Osakeyhtiö,13.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.10.2015,,
6,Viimeisin rekisteröintiajankohta,27.02.2020,27.02.2020,
7,Yrityksen tiedot järjestelmässä alkaen,13.10.2015,,
8,Yrityksen tila,Rekisterissä,13.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.08.2019,
12,Postiosoite,c/o Vantaa  Havukoskenkatu 3 D 16  01360  Vantaa  Suomi,,
13,Sähköposti,rebane.rakennus(a)gmail.com,,
