,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kultaranta Marina C Oy,17.04.2015,
1,Y-tunnus,2684649-3,,
2,Kotipaikka,Naantali,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.03.2023,
11,Yhteystiedot,,01.04.2015,
12,Postiosoite,Särkänsalmentie 178  21100  Naantali  Suomi,,
13,Puhelin,075 326 6000,,
14,Sähköposti,myyntipalvelu(a)kultarantaresort.fi,,
15,Www,http://kultarantaresort.fi/,,
