,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bigs Talotekniikka Oy,04.09.2015,
1,Y-tunnus,2694816-6,,
2,Kotipaikka,Helsinki,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,10.01.2023,10.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.08.2020,
11,Yhteystiedot,,21.07.2015,
12,Postiosoite,Koskelontie 14 C 21  02920  Espoo  Suomi,,
13,Käyntiosoite,Koskelontie 14 C 21  02920  Espoo  Suomi,,
14,Puhelin,0400932636,,
