,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomi Building Finland REC Oy,18.03.2019,
1,Y-tunnus,2729681-7,,
2,Kotipaikka,Helsinki,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2023,08.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,17.11.2017,
12,Postiosoite,c/o Newsec Asset Management Oy  PL 52  00101  Helsinki  Suomi,,
13,Käyntiosoite,Mannerheiminaukio 1 A  00100  Helsinki  Suomi,,
14,Puhelin,0207 420 400,,
