,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mainostoimisto Moniko Oy,09.06.2015,
1,Y-tunnus,2692118-2,,
2,Kotipaikka,Helsinki,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.04.2023,03.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2023,
11,Yhteystiedot,,24.03.2017,
12,Postiosoite,Väinölänkatu 2  00610  Helsinki  Suomi,,
13,Käyntiosoite,Väinölänkatu 2  00610  Helsinki  Suomi,,
14,Sähköposti,moniko(a)moniko.fi,,
15,Www,http://www.moniko.fi,,
