,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöhuolto Saarela Oy,01.07.2015,
1,Y-tunnus,2696147-5,,
2,Kotipaikka,Orivesi,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,05.11.2022,05.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2020,
11,Yhteystiedot,,12.06.2015,
12,Postiosoite,Selkäsaari 87  35220  Eräjärvi  Suomi,,
13,Käyntiosoite,Selkäsaari 87  35220  Eräjärvi  Suomi,,
14,Puhelin,0400448557,,
