,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Daatso Oy,05.06.2015,
1,Y-tunnus,2692978-2,,
2,Kotipaikka,Helsinki,05.06.2015,
3,Yritysmuoto,Osakeyhtiö,05.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.06.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.06.2015,,
8,Yrityksen tila,Rekisterissä,05.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.09.2019,
12,Postiosoite,Ulvilantie 7 A 8  00350  Helsinki  Suomi,,
13,Käyntiosoite,Ulvilantie 7 A 8  00350  Helsinki  Suomi,,
14,Puhelin,0400878165,,
15,Sähköposti,teukka(a)pertinvalinta.fi,,
16,Www,http://www.pertinvalinta.fi,,
