,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaivuu- ja Metsätyö Anttila Oy,04.02.2015,
1,Y-tunnus,2668087-6,,
2,Kotipaikka,Pöytyä,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.01.2015,
12,Postiosoite,Sorrontie 98  21870  Riihikoski  Suomi,,
13,Puhelin,045-3100909,,
14,Sähköposti,kaivuu.kone.anttila(a)luukku.com,,
