,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MKT Restaurants Oy,12.11.2015,
1,Y-tunnus,2717904-7,,
2,Kotipaikka,Helsinki,12.11.2015,
3,Yritysmuoto,Osakeyhtiö,12.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.08.2022,17.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.11.2015,,
8,Yrityksen tila,Rekisterissä,12.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.04.2020,
11,Yhteystiedot,,16.11.2015,
12,Postiosoite,Viklakuja 3 C  00200  Helsinki  Suomi,,
13,Käyntiosoite,Viklakuja 3 C  00200  Helsinki  Suomi,,
14,Sähköposti,mkt.restaurants(a)gmail.com,,
