,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöosakeyhtiö Kempeleen Lumikko,29.06.2015,
1,Y-tunnus,2696763-1,,
2,Kotipaikka,Seinäjoki,28.02.2017,
3,Yritysmuoto,Osakeyhtiö,29.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.06.2015,,
6,Viimeisin rekisteröintiajankohta,27.02.2023,27.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.06.2015,,
8,Yrityksen tila,Rekisterissä,29.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2021,
11,Yhteystiedot,,31.01.2020,
12,Postiosoite,c/o Oy Ylivoimala Ab  Kaskihalmeentie 9  90440  Kempele  Suomi,,
13,Käyntiosoite,c/o Oy Ylivoimala Ab  Kaskihalmeentie 9  90440  Kempele  Suomi,,
14,Puhelin,045 1372582,,
15,Sähköposti,maiju.pakarinen(a)ylivoimala.fi,,
