,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Owncoko Oy,11.11.2015,
1,Y-tunnus,2723193-3,,
2,Kotipaikka,Espoo,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Viimeisin rekisteröintiajankohta,22.11.2022,22.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
8,Yrityksen tila,Rekisterissä,11.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.12.2016,
12,Postiosoite,Sipulintie 7  02450  Sundsberg  Suomi,,
13,Käyntiosoite,Sipulintie 7  02450  Sundsberg  Suomi,,
