,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Huoneisto Oy Minera 8,16.07.2015,
1,Y-tunnus,2697103-2,,
2,Kotipaikka,Turku,16.07.2015,
3,Yritysmuoto,Osakeyhtiö,16.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.07.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.07.2015,,
8,Yrityksen tila,Rekisterissä,16.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,18.06.2015,
12,Postiosoite,Linnankatu 11 B  20100  Turku  Suomi,,
13,Puhelin,02 233 1800,,
