,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Smartblock Oy,15.12.2015,
1,Y-tunnus,2725173-1,,
2,Kotipaikka,Oulu,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,03.10.2022,03.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
11,Yhteystiedot,,26.01.2017,
12,Postiosoite,Hyttitie 8  00700  Helsinki  Suomi,,
13,Käyntiosoite,Hyttitie 8  00700  Helsinki  Suomi,,
14,Puhelin,"0207434000, 0408204842",,
15,Sähköposti,info(a)smartblock.fi,,
16,Www,http://www.smartblock.fi,,
