,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Maanrakennus Similä Oy,01.01.2016,
1,Y-tunnus,2731425-3,,
2,Kotipaikka,Oulu,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,05.10.2020,
12,Postiosoite,Peräkuja 41  90440  Kempele  Suomi,,
13,Käyntiosoite,Vesalantie 13  90410  Oulu  Suomi,,
14,Www,http://www.maanrakennussimila.com,,
