,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Härkähaantie,04.05.2015,
1,Y-tunnus,2687625-4,,
2,Kotipaikka,Vantaa,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.05.2020,
11,Yhteystiedot,,28.05.2017,
12,Postiosoite,"c/o Fashion Center, osasto 1A0  Härkähaankuja 14  01730  Vantaa  Suomi",,
13,Käyntiosoite,c/o Fashion Center  Härkähaankuja 14  01730  Vantaa  Suomi,,
14,Www,http://www.fashioncenter.fi,,
