,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wiseroom Oy,25.06.2015,
1,Y-tunnus,2693407-1,,
2,Kotipaikka,Helsinki,25.06.2015,
3,Yritysmuoto,Osakeyhtiö,25.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.06.2015,,
8,Yrityksen tila,Rekisterissä,25.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.11.2019,
12,Postiosoite,Sörnäistenlaituri 3 F 219  00540  Helsinki  Suomi,,
13,Puhelin,0405085428,,
14,Sähköposti,patrik.korhonen(a)wiseroom.fi,,
15,Www,http://www.wiseroom.fi,,
