,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Manninen Sport Oy,01.04.2022,
1,Y-tunnus,2708097-9,,
2,Kotipaikka,Hämeenlinna,01.04.2022,
3,Yritysmuoto,Osakeyhtiö,01.04.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.04.2022,11.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2022,
11,Yhteystiedot,,12.04.2019,
12,Postiosoite,Eteläkatu 12  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,Eteläkatu 12  13500  Hämeenlinna  Suomi,,
14,Www,http://www.intersport.fi,,
