,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prudentus Capital Oy,01.04.2015,
1,Y-tunnus,2684049-7,,
2,Kotipaikka,Helsinki,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,27.04.2022,27.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,08.01.2021,
12,Postiosoite,c/o 3. krs  Unioninkatu 30  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o 3. krs  Unioninkatu 30  00100  Helsinki  Suomi,,
