,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RaMega Oy Rakennusliike,22.02.2018,
1,Y-tunnus,2686425-3,,
2,Kotipaikka,Pihtipudas,28.04.2015,
3,Yritysmuoto,Osakeyhtiö,28.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.04.2015,,
8,Yrityksen tila,Rekisterissä,28.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.08.2017,
12,Postiosoite,Martintie 30  90850  Martinniemi  Suomi,,
13,Käyntiosoite,Martintie 30  90850  Martinniemi  Suomi,,
14,Puhelin,0400385730,,
15,Sähköposti,hirsiteko(a)gmail.com,,
