,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kellumo Oy,11.05.2015,
1,Y-tunnus,2689655-4,,
2,Kotipaikka,Helsinki,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.05.2015,
12,Postiosoite,Hietaniemenkatu 3 L 3  00100  Helsinki  Suomi,,
13,Käyntiosoite,Hietaniemenkatu 3 L 3  00100  Helsinki  Suomi,,
