,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Waste of Time Records Oy,23.09.2015,
1,Y-tunnus,2709957-3,,
2,Kotipaikka,Espoo,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,04.02.2018,
12,Postiosoite,PL 33  20101  Turku  Suomi,,
