,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uegem Oy,23.06.2015,
1,Y-tunnus,2696237-1,,
2,Kotipaikka,Turku,23.06.2015,
3,Yritysmuoto,Osakeyhtiö,23.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.06.2015,,
6,Viimeisin rekisteröintiajankohta,18.02.2023,18.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.06.2015,,
8,Yrityksen tila,Rekisterissä,23.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.11.2019,
11,Yhteystiedot,,16.07.2018,
12,Postiosoite,Unioninkatu 22 as. 10  20810  Turku  Suomi,,
13,Sähköposti,info(a)uegem.fi,,
14,Www,http://www.uegem.fi,,
